ID,Estado_de_la_desaparicion,Clasificacion_de_la_desaparicion,Fecha_de_la_desaparicion,Edad,Sexo,Pais,Ancestro,Estado_civil,Escolaridad,Pertenencia_grupal,Pais_de_desaparicion,Municio,Departamento,Contexto
180954,Desaparecido,Sin Información,2023-06-11T00:00:00.000,36,Mujer,Colombia,Sin Información,Sin Información,Sin información,Sin información,Guatemala,Desaparecidos en el extranjero,Desaparecidos en el extranjero,Desaparición
180955,Desaparecido,Sin Información,2023-08-16T00:00:00.000,19,Hombre,Colombia,Sin Información,Soltero (a),Educación básica primaria,Ninguno,Colombia,Soacha,Cundinamarca,Desaparición
180956,Aparecio Vivo,Sin Información,2023-08-20T00:00:00.000,17,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Herido y/o enfermo bajo protección sanitaria o médica,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180957,Desaparecido,Sin Información,2023-07-17T00:00:00.000,25,Hombre,Colombia,Sin Información,Sin Información,Sin información,Sin información,Colombia,Honda,Tolima,Desaparición
180958,Desaparecido,Sin Información,2023-07-13T00:00:00.000,13,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Chaparral,Tolima,Desaparición
180959,Desaparecido,Sin Información,2023-08-22T00:00:00.000,24,Mujer,Colombia,Sin Información,Unión Libre,Educación inicial y educación preescolar,Persona en condición de desplazamiento,Colombia,San José Del Guaviare,Guaviare,Desaparición
180960,Aparecio Vivo,Sin Información,2023-08-23T00:00:00.000,15,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180961,Desaparecido,Sin Información,2023-08-18T00:00:00.000,14,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180962,Desaparecido,Sin Información,2023-02-14T00:00:00.000,26,Mujer,Ecuador,Blanco,Soltero (a),Sin información,Ninguno,Ecuador,Desaparecidos en el extranjero,Desaparecidos en el extranjero,Desaparición
180963,Desaparecido,Sin Información,2023-08-23T00:00:00.000,60,Mujer,Colombia,Mestizo,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180965,Desaparecido,Sin Información,2023-03-04T00:00:00.000,20,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Pajarito,Boyacá,Desaparición
180966,Aparecio Vivo,Sin Información,2023-08-22T00:00:00.000,14,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180967,Desaparecido,Sin Información,2023-08-19T00:00:00.000,14,Mujer,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Funza,Cundinamarca,Desaparición
180968,Aparecio Vivo,Sin Información,2023-08-22T00:00:00.000,13,Mujer,Colombia,Mestizo,Sin Información,Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180971,Desaparecido,Sin Información,2023-07-04T00:00:00.000,15,Hombre,Colombia,Sin Información,Sin Información,Educación básica primaria,Sin información,Colombia,Fundación,Magdalena,Desaparición
180972,Aparecio Muerto,Sin Información,2023-06-01T00:00:00.000,59,Hombre,Venezuela,Mestizo,Viudo (a),Sin escolaridad,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180975,Desaparecido,Sin Información,2023-08-18T00:00:00.000,14,Mujer,Colombia,Sin Información,Sin Información,Educación básica primaria,Ninguno,Colombia,Madrid,Cundinamarca,Desaparición
180978,Aparecio Vivo,Sin Información,2023-08-20T00:00:00.000,37,Mujer,Colombia,Sin Información,Casado (a),Educación técnica profesional y tecnológica,Ninguno,Colombia,Santa Marta,Magdalena,Desaparición
180980,Desaparecido,Sin Información,2023-05-19T00:00:00.000,1,Mujer,Sin Información,Sin Información,No Aplica,Sin escolaridad,Ninguno,Colombia,Ráquira,Boyacá,Desaparición
180981,Aparecio Vivo,Sin Información,2023-08-15T00:00:00.000,14,Hombre,Venezuela,Sin Información,Soltero (a),Educación básica primaria,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
180982,Aparecio Vivo,Sin Información,2023-08-19T00:00:00.000,39,Hombre,Colombia,Sin Información,Unión Libre,Educación media o secundaria alta,Sin información,Colombia,Barbosa,Antioquia,Desaparición
180983,Desaparecido,Sin Información,2023-06-22T00:00:00.000,63,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Múltiples factores,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180984,Aparecio Vivo,Sin Información,2023-08-23T00:00:00.000,13,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180985,Desaparecido,Sin Información,2023-08-12T00:00:00.000,40,Mujer,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Ibagué,Tolima,Desaparición
180986,Aparecio Vivo,Sin Información,2023-08-23T00:00:00.000,15,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180989,Aparecio Muerto,Sin Información,2023-08-19T00:00:00.000,18,Mujer,Venezuela,Mestizo,Unión Libre,Sin información,Ninguno,Colombia,Viterbo,Caldas,Desaparición
180990,Desaparecido,Sin Información,2023-08-23T00:00:00.000,18,Hombre,Colombia,Mestizo,Sin Información,Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180991,Aparecio Vivo,Sin Información,2023-08-16T00:00:00.000,49,Hombre,Colombia,Blanco,Soltero (a),Sin escolaridad,Otro,Colombia,Cali,Valle Del Cauca,Desaparición
180992,Desaparecido,Sin Información,2023-01-15T00:00:00.000,37,Hombre,Colombia,Mestizo,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Peque,Antioquia,Desaparición
180995,Aparecio Muerto,Sin Información,2023-08-05T00:00:00.000,28,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Múltiples factores,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180996,Aparecio Vivo,Sin Información,2023-08-23T00:00:00.000,11,Mujer,Colombia,Mestizo,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180997,Aparecio Vivo,Sin Información,2023-08-13T00:00:00.000,46,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
180999,Aparecio Vivo,Sin Información,2023-08-24T00:00:00.000,15,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181000,Aparecio Vivo,Sin Información,2023-08-11T00:00:00.000,21,Sin información,Sin Información,Sin Información,Sin Información,Sin información,Grupos étnicos,Colombia,La Plata,Huila,Desaparición
181001,Aparecio Muerto,Sin Información,2023-08-21T00:00:00.000,33,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Panamá,Desaparecidos en el extranjero,Desaparecidos en el extranjero,Desaparición
181002,Desaparecido,Sin Información,2023-08-10T00:00:00.000,39,Hombre,Colombia,Mestizo,Unión Libre,Educación inicial y educación preescolar,Personas desmovilizadas o reinsertadas,Colombia,El Castillo,Meta,Desaparición
181003,Desaparecido,Sin Información,2023-08-24T00:00:00.000,16,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181004,Desaparecido,Sin Información,2023-08-21T00:00:00.000,68,Hombre,Colombia,Mestizo,Casado (a),Educación técnica profesional y tecnológica,Ninguno,Colombia,Mompós,Bolívar,Desaparición
181005,Aparecio Vivo,Sin Información,2023-08-22T00:00:00.000,14,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181006,Desaparecido,Sin Información,2023-08-22T00:00:00.000,16,Mujer,Colombia,Sin Información,Soltero (a),Educación básica secundaria o secundaria baja,Sin información,Colombia,Fundación,Magdalena,Desaparición
181007,Desaparecido,Sin Información,2023-08-10T00:00:00.000,23,Hombre,Colombia,Sin Información,Soltero (a),Educación básica primaria,Ninguno,Colombia,Gachancipá,Cundinamarca,Desaparición
181008,Desaparecido,Sin Información,2023-08-25T00:00:00.000,25,Hombre,Colombia,Mestizo,Soltero (a),Educación técnica profesional y tecnológica,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181009,Desaparecido,Sin Información,2023-07-26T00:00:00.000,65,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Cali,Valle Del Cauca,Desaparición
181010,Desaparecido,Sin Información,2023-08-18T00:00:00.000,24,Hombre,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181011,Aparecio Vivo,Sin Información,2023-08-21T00:00:00.000,41,Hombre,México,Indigena,"Separado(a),Divorciado(a)",Educación técnica profesional y tecnológica,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181012,Desaparecido,Sin Información,2023-08-12T00:00:00.000,34,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Algeciras,Huila,Desaparición
181013,Aparecio Vivo,Sin Información,2023-08-24T00:00:00.000,17,Mujer,Colombia,Blanco,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
181014,Desaparecido,Sin Información,2023-08-21T00:00:00.000,35,Hombre,Colombia,Negro,Unión Libre,Sin información,Ninguno,Colombia,San Miguel,Putumayo,Desaparición
181015,Aparecio Vivo,Sin Información,2023-08-23T00:00:00.000,15,Hombre,Colombia,Blanco,Soltero (a),Educación básica secundaria o secundaria baja,Persona en condición de desplazamiento,Colombia,Pasto,Nariño,Desaparición
181016,Desaparecido,Sin Información,2023-08-23T00:00:00.000,16,Mujer,Colombia,Mestizo,Sin Información,Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181017,Aparecio Vivo,Sin Información,2023-08-23T00:00:00.000,22,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181018,Desaparecido,Sin Información,2023-08-25T00:00:00.000,28,Hombre,Colombia,Mestizo,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181019,Desaparecido,Sin Información,2023-08-26T00:00:00.000,14,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181020,Desaparecido,Sin Información,2023-08-25T00:00:00.000,13,Mujer,Venezuela,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181021,Desaparecido,Sin Información,2023-08-25T00:00:00.000,65,Mujer,Colombia,Mestizo,Unión Libre,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181022,Desaparecido,Sin Información,2023-08-26T00:00:00.000,26,Hombre,Colombia,Mestizo,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181024,Desaparecido,Sin Información,2023-08-27T00:00:00.000,14,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181025,Desaparecido,Sin Información,2023-08-26T00:00:00.000,79,Hombre,Colombia,Mestizo,Unión Libre,Educación inicial y educación preescolar,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181026,Aparecio Vivo,Sin Información,2023-08-26T00:00:00.000,38,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Armenia,Quindio,Desaparición
181027,Aparecio Vivo,Sin Información,2023-08-26T00:00:00.000,52,Hombre,Colombia,Mestizo,Casado (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Armenia,Quindio,Desaparición
181028,Desaparecido,Sin Información,2023-08-22T00:00:00.000,17,Mujer,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Facatativá,Cundinamarca,Desaparición
181029,Aparecio Vivo,Sin Información,2023-08-26T00:00:00.000,23,Hombre,Colombia,Negro,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181030,Aparecio Vivo,Sin Información,2023-08-26T00:00:00.000,43,Hombre,Colombia,Mestizo,Unión Libre,Educación básica secundaria o secundaria baja,Ninguno,Colombia,Armenia,Quindio,Desaparición
181031,Desaparecido,Sin Información,2023-08-21T00:00:00.000,69,Hombre,Venezuela,Sin Información,Casado (a),Educación técnica profesional y tecnológica,Sin información,Colombia,Cúcuta,Norte De Santander,Desaparición
181032,Desaparecido,Sin Información,2023-08-23T00:00:00.000,14,Mujer,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Soacha,Cundinamarca,Desaparición
181039,Aparecio Vivo,Sin Información,2023-07-16T00:00:00.000,57,Hombre,Venezuela,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Medellín,Antioquia,Desaparición
181041,Aparecio Vivo,Sin Información,2023-08-04T00:00:00.000,30,Mujer,Colombia,Blanco,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Medellín,Antioquia,Desaparición
181042,Desaparecido,Sin Información,2023-08-01T00:00:00.000,29,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Pereira,Risaralda,Desaparición
181044,Desaparecido,Sin Información,2023-07-26T00:00:00.000,17,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181045,Aparecio Vivo,Sin Información,2023-08-27T00:00:00.000,44,Hombre,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181047,Desaparecido,Sin Información,2023-05-01T00:00:00.000,27,Hombre,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Madrid,Cundinamarca,Desaparición
181049,Aparecio Vivo,Sin Información,2023-08-23T00:00:00.000,15,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Pereira,Risaralda,Desaparición
181050,Desaparecido,Sin Información,2023-07-01T00:00:00.000,51,Hombre,Colombia,Blanco,Soltero (a),Educación media o secundaria alta,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181051,Desaparecido,Sin Información,2023-08-27T00:00:00.000,79,Hombre,Colombia,Mestizo,Casado (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181052,Desaparecido,Sin Información,2023-04-29T00:00:00.000,39,Hombre,Colombia,Sin Información,Soltero (a),Sin escolaridad,Persona adicta a una droga natural o sintética,Colombia,Quimbaya,Quindio,Desaparición
181053,Aparecio Vivo,Sin Información,2023-08-18T00:00:00.000,40,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Otro,Colombia,Cali,Valle Del Cauca,Desaparición
181055,Desaparecido,Sin Información,2023-08-25T00:00:00.000,33,Hombre,Colombia,Negro,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181057,Desaparecido,Sin Información,2023-08-26T00:00:00.000,29,Hombre,Colombia,Sin Información,Soltero (a),Sin información,Ninguno,Colombia,Candelaria,Valle Del Cauca,Desaparición
181058,Aparecio Vivo,Sin Información,2023-08-25T00:00:00.000,15,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181059,Aparecio Vivo,Sin Información,2023-08-26T00:00:00.000,58,Hombre,Colombia,Blanco,Soltero (a),Sin información,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
181060,Aparecio Vivo,Sin Información,2023-08-21T00:00:00.000,33,Mujer,Colombia,Sin Información,Soltero (a),Sin información,Grupos étnicos,Colombia,Neiva,Huila,Desaparición
181062,Desaparecido,Sin Información,2023-08-22T00:00:00.000,16,Mujer,Colombia,Sin Información,Sin Información,Educación básica secundaria o secundaria baja,Ninguno,Colombia,Silvania,Cundinamarca,Desaparición
181065,Desaparecido,Sin Información,2023-08-14T00:00:00.000,71,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181066,Desaparecido,Sin Información,2023-08-27T00:00:00.000,52,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181067,Aparecio Muerto,Sin Información,2023-08-27T00:00:00.000,42,Hombre,Colombia,Sin Información,Casado (a),Educación media o secundaria alta,Sin información,Colombia,Medellín,Antioquia,Desaparición
181068,Aparecio Vivo,Sin Información,2023-08-28T00:00:00.000,13,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181070,Aparecio Vivo,Sin Información,2023-08-24T00:00:00.000,13,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Pereira,Risaralda,Desaparición
181074,Aparecio Vivo,Sin Información,2023-08-26T00:00:00.000,15,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
181076,Aparecio Vivo,Sin Información,2023-08-22T00:00:00.000,12,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Pereira,Risaralda,Desaparición
181078,Desaparecido,Sin Información,2023-07-06T00:00:00.000,62,Mujer,Colombia,Sin Información,Soltero (a),Educación básica primaria,Sin información,Colombia,Cúcuta,Norte De Santander,Desaparición
181081,Aparecio Vivo,Sin Información,2023-08-22T00:00:00.000,23,Hombre,Colombia,Sin Información,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
181083,Aparecio Vivo,Sin Información,2023-08-25T00:00:00.000,19,Mujer,Colombia,Negro,Unión Libre,Educación básica primaria,Sin información,Colombia,Cali,Valle Del Cauca,Desaparición
181084,Aparecio Vivo,Sin Información,2023-07-13T00:00:00.000,15,Hombre,Colombia,Sin Información,Soltero (a),Sin información,Sin información,Colombia,Medellín,Antioquia,Desaparición
